GSM,641,10,508,5323,0,32.1005,0.0569,8380,22,1,1454068278,1740465310,0
GSM,641,10,508,3443,0,32.2177,0.145,13707,21,1,1454068278,1740291597,0
GSM,641,10,302,6083,0,31.9555,-0.293,27494,14,1,1453335466,1703914594,0
GSM,641,10,302,6642,0,31.8802,-0.1493,9686,22,1,1454068293,1740376123,0
GSM,641,10,508,10002,0,31.9391,-0.1095,31357,19,1,1454068296,1722227422,0
GSM,641,10,120,4463,0,32.0946,0.0314,31966,75,1,1454068296,1711948623,0
GSM,641,10,302,241,0,31.931,-0.1423,26253,22,1,1453336407,1716093335,0
GSM,641,10,302,16483,0,31.8203,-0.2564,23052,23,1,1454068303,1740465291,0
GSM,641,10,302,6643,0,31.8724,-0.1533,4743,23,1,1454068306,1740206916,0
GSM,641,10,302,16481,0,31.8217,-0.2519,9169,23,1,1454068306,1740465291,0
GSM,641,10,302,15942,0,31.9812,-0.0635,8365,24,1,1454068306,1740465283,0
GSM,641,10,302,15945,0,32.008,-0.0345,13116,26,1,1454068306,1740465281,0
GSM,641,10,302,6647,0,31.8878,-0.1387,16657,25,1,1454068306,1739860751,0
GSM,641,10,302,6641,0,31.8939,-0.1356,10747,24,1,1454068306,1740465285,0
GSM,641,10,303,2673,0,31.9324,-0.1764,25793,7,1,1454068308,1708753218,0
GSM,641,10,508,697,0,31.9981,-0.0437,19690,108,1,1454068309,1707889140,0
GSM,641,10,508,16293,0,32.0426,0.0017,4645,22,1,1454068310,1740465231,0
GSM,641,10,302,3243,0,31.8563,-0.1858,7523,23,1,1453354725,1740120538,0
GSM,641,10,302,15946,0,31.9796,-0.0659,10041,24,1,1454068306,1740376134,0
GSM,641,10,302,15947,0,31.9529,-0.0941,27776,25,1,1454068306,1740376134,0
GSM,641,10,508,696,0,31.9935,-0.0455,16490,23,1,1454068309,1740465281,0
GSM,641,10,508,4834,0,32.1045,0.0603,16965,26,1,1454068310,1740465310,0
GSM,641,10,508,6692,0,32.0675,0.0274,11954,27,1,1454068310,1739947390,0
GSM,641,10,508,691,0,32.0235,-0.0189,8332,22,1,1454068309,1740465279,0
GSM,641,10,302,15941,0,31.9881,-0.055,11574,23,1,1454068309,1740465283,0
GSM,641,10,508,16292,0,32.0712,0.0314,5648,24,1,1454068310,1740465231,0
GSM,641,10,302,16461,0,31.7985,-0.2769,17738,23,1,1454068307,1740465293,0
GSM,641,10,508,16291,0,32.0746,0.0338,8427,22,1,1454068310,1740376204,0
GSM,641,10,508,4837,0,32.0696,0.0303,28419,23,1,1454068310,1740465231,0
GSM,641,10,508,13782,0,32.1969,0.1251,10925,24,1,1454068323,1740465221,0
GSM,641,10,508,3442,0,32.239,0.1713,17984,27,1,1454068323,1740376143,0
GSM,641,10,508,5327,0,32.0905,0.0477,24926,24,1,1454068326,1740465310,0
GSM,641,10,508,13783,0,32.1537,0.0952,13039,23,1,1454068326,1740465225,0
GSM,641,10,508,4831,0,32.1256,0.0762,7777,26,1,1454068323,1740465309,0
GSM,641,10,508,16303,0,32.2132,0.1389,15078,23,1,1454068323,1740465221,0
GSM,641,10,508,13781,0,32.2032,0.1293,8046,26,1,1454068323,1740465308,0
GSM,641,10,508,16302,0,32.1891,0.1202,8310,24,1,1454068323,1740465221,0
GSM,641,10,508,4838,0,32.1071,0.0639,2306,22,1,1454068326,1740465310,0
GSM,641,10,508,3441,0,32.2484,0.1639,8631,22,1,1454068323,1740465218,0
GSM,641,10,508,16301,0,32.2526,0.1658,5555,22,1,1454068323,1740465218,0
GSM,641,10,508,4835,0,32.1222,0.0722,11456,23,1,1454068326,1740465225,0
GSM,641,10,146,7523,0,32.373,0.3268,9090,22,1,1454068333,1740376120,0
UMTS,641,10,6001,394961,0,32.5941,0.3178,1000,25,1,1454068337,1697776645,0
GSM,641,10,132,4521,0,32.5846,0.3061,3064,21,1,1454068337,1738478991,0
GSM,641,10,146,14963,0,32.4363,0.3178,8580,25,1,1454068333,1740465252,0
GSM,641,10,122,7613,0,32.3602,0.2382,5928,22,1,1454068333,1740465212,0
GSM,641,10,122,7612,0,32.3802,0.2471,9296,24,1,1454068333,1740465212,0
GSM,641,10,134,1762,0,32.5873,0.3102,2313,22,1,1454068337,1739429625,0
GSM,641,10,146,7522,0,32.4575,0.3155,9939,102,1,1454068333,1719386727,0
UMTS,641,10,6001,395498,0,32.586,0.3106,1000,11,1,1454068337,1732171079,0
GSM,641,10,132,17822,0,32.5829,0.3053,2671,21,1,1454068337,1739515892,0
GSM,641,10,120,11943,0,32.4991,0.1654,11775,50,1,1454068338,1731047685,0
GSM,641,10,134,18423,0,32.5905,0.3125,1844,23,1,1454068337,1739515966,0
GSM,641,10,145,12252,0,32.58,0.3495,2092,49,1,1454068339,1717735108,0
GSM,641,10,143,17011,0,32.587,0.3447,1683,10,1,1454068339,1737441542,0
