School Giga ID,School Name,Longitude,Latitude,Education Level,Country ISO3 Code,Country Name,School Data Source
5f90c89d-7305-3916-b99f-955a27c925dd,Amonikakinei P.S.,34.01987075805664,0.324360013008118,Unknown,UGA,Uganda,
edaf24aa-7cea-3bca-a4d4-518bc6a3bc80,Amoni P.S.,33.546791076660156,2.384310007095337,Unknown,UGA,Uganda,
a119fe0c-0358-3291-ad21-21cc9ba5046a,Amoni P.S.,34.27798080444336,0.727980017662048,Unknown,UGA,Uganda,
5031154f-8b28-3c23-922e-f188ec213e65,Amoni P.S.,33.636199951171875,2.299170017242432,Unknown,UGA,Uganda,
645e4944-9287-3992-9569-2fdb03c09216,Amonolocoo P.S.,32.884159088134766,1.959609985351562,Unknown,UGA,Uganda,
ae5b22d1-756a-335c-90d0-868fb3ecbd5d,Amononeno P.7 School,33.28361129760742,2.087990045547485,Unknown,UGA,Uganda,
1b2b410b-be68-343a-94d6-3eeb368a2e99,AMON P/S,34.27806091308594,0.728429973125458,Unknown,UGA,Uganda,
fb97f606-8be6-3111-b921-c6f25fce412e,Amorigoga P.S.,32.84716033935547,1.997359991073608,Unknown,UGA,Uganda,
fa01864c-ac4f-3b0e-80c1-e1c9b61a0059,Amori P.S.,34.02265167236328,0.654579997062683,Unknown,UGA,Uganda,
8048e621-43c7-3932-a349-677ba9168edf,AMORI P/SCHOOL,34.06700897216797,0.679790019989014,Unknown,UGA,Uganda,
1a28ab8c-0686-3fe9-a043-e23bb1919701,AMORI P/SCHOOL,34.02281951904297,0.65489000082016,Unknown,UGA,Uganda,
4c60712c-5f17-3480-834d-2860f1e17f1f,Amorwongora P.S.,34.08430099487305,1.94582998752594,Unknown,UGA,Uganda,
b1f6aa47-6836-3e29-82e2-8e6dd71ba88a,Amos Bright Academy,32.58673858642578,0.29135999083519,Unknown,UGA,Uganda,
b71d0987-1a5a-34ec-a47f-8d275f4b0af1,AMRWONGORA PRIMARY SCHOOL,34.08464050292969,1.94608998298645,Unknown,UGA,Uganda,
c84551da-7b1f-3fe7-a13b-e52e0fe210a9,Amua P.S.,31.80183982849121,3.633399963378906,Unknown,UGA,Uganda,
32254e73-b2ae-3102-af30-b5b5727ac2b1,Amuca P.S.,32.833770751953125,2.27239990234375,Unknown,UGA,Uganda,
35900579-9fb4-363a-a695-41280bb0552b,Amuca S.D.A. P.S.,32.85300064086914,2.264300107955933,Unknown,UGA,Uganda,
aec38e91-ed5a-3e25-9c50-bd9966b0a646,Amuca S.D.A. S.S.,32.881900787353516,2.238600015640259,Unknown,UGA,Uganda,
54f90d5a-6dfb-3b5b-9282-715d89b45de0,Amucu P.S.,33.67462921142578,2.046969890594482,Unknown,UGA,Uganda,
19846484-1812-35a9-ace4-05aef3591b3f,Amuda P.S. Seven School,33.0012092590332,1.982859969139099,Unknown,UGA,Uganda,
31479340-ebd1-3597-ab3c-8fcb8c85b921,Amudat B.FAL Centre.,34.948211669921875,1.952690005302429,Unknown,UGA,Uganda,
1105aac4-bda9-3041-a8f1-85f0ef4ecb14,Amudat c,34.94424057006836,1.955170035362244,Unknown,UGA,Uganda,
